[3.18-4.08] 哈喽大家好
[1114.30-1115.90] 呃尤其是近现代史啊
[1115.90-1118.06] 国际关系史他这个他是第一
[1118.06-1122.70] 呃那他对我们的总结呃令我拍拍案叫绝
[1122.70-1127.50] 但是为什么我知道了温和派中国人是我无产阶级资本家是我
[1127.50-1129.02] 但是我还不敢呢
[1129.06-1132.90] 呃因为我们已经出来了
[1132.90-1136.94] 呃如果我在中国还在中国
[1136.94-1140.94] 我或者我在台湾就是跟中国有利害关系的地方
[1140.94-1144.58] 我会认真的按照刘阿姨的思路去调整我的言行啊
[1144.58-1146.46] 去适应那个土地
[1146.46-1147.38] 但是呢
[1147.38-1149.94] 学医学一定要活学活用啊
[1149.94-1151.02] 不能死记硬背
[1151.02-1154.58] 不能学医学的那个文字而要学医学的精神
[1154.58-1155.62] 出来之后啊
[1155.62-1157.82] 我们就已经不是中国人了
[1157.82-1159.00] 这是一个客观事实
[1159.06-1160.94] 当我们在入加拿大国籍的时候
[1160.94-1166.02] 我们是要宣誓呃效忠加拿大并且效忠加拿大的女王
[1166.02-1166.86] 我那个时候是女王
[1166.86-1168.50] 现在是查尔斯国王
[1169.58-1176.70] 效忠宣誓这个行为呃在加拿大的这样的文化背景下是非常神圣
[1176.70-1178.42] 非常重要的一个环节
[1178.42-1180.10] 我知道在中国大家不理解
[1180.10-1182.02] 我小时候在中国我也不理解效忠嘛
[1182.02-1184.98] 你就他呃他骗你就骗他一下就得了
[1184.98-1188.82] 你你入党的时候你入党的时候你是真的吗
[1188.82-1190.30] 你不就是为了当官提干吗
[1190.30-1191.06] 对不对
[1191.06-1194.50] 就是大家都是把宣誓当成一种手段
[1195.58-1197.38] 而加拿大这样的国家呢
[1197.38-1202.22] 把宣誓呃当成一当成一种最终的合同
[1202.22-1206.02] 而你对合同和契约精神是必须要重新建立起这个概念的
[1206.02-1208.26] 就是这个国家之所以是我们润的对象
[1208.26-1211.62] 而不是我们逃走的呃这个灾难之地
[1211.62-1216.50] 正是因为它是一个非常讲规矩的有契约精神的这么一个社会体制
[1216.50-1217.58] 当然它不是完美的
[1217.58-1226.26] 但是它相对于中国来说是远远超过这种契约精神和这种国家的这个制度化和法治化的完善程度是远远超过
[1226.26-1231.62] 所以我们过来的时候第一我们要做的是学习是敬畏是尊重
[1231.62-1235.82] 我想日本相对于中国也处于同样的生态位
[1235.82-1240.06] 所以当我们中国人润出来之后跑到日本也好跑到加拿大也好
[1240.06-1241.70] 我们接触这个社会的时候
[1241.70-1247.46] 我们第一件事是低下头来从零开始把人家小学课本里边的
[1247.46-1254.06] 社会历史法律相关的社会科学好好读一读学一学补补课
[1254.06-1260.24] 不要抱残手缺带着我们中国过来的那些臭习惯臭毛病来这抖机灵啊
[1260.24-1261.34] 我觉得这么几个事呢
[1261.34-1262.48] 给我印象挺深
[1262.48-1264.22] 其中一个网红说
[1264.22-1276.10] 王志安这次在台湾被人家五年驱逐出境不得入境五年是因为他为了省一天三千新台币的这个签证费而申请了观光签证
[1276.10-1277.30] 其实他是可以申请的啊
[1277.46-1278.66] 有媒体工作签证了
[1278.66-1283.24] 但媒体工作签证在台湾去驻留期间每天收三千台币
[1283.24-1284.90] 他在台湾待了算十五天吧
[1284.90-1286.22] 大数十五天半个月
[1286.22-1287.24] 那这样的话呢
[1287.24-1293.90] 是一笔费用三千台币不多不少六百人民币一百一百美金不到一百美金一天那十五天呢
[1293.90-1298.82] 就是一千五百美元一千五百美元可能对于王志安来说呢
[1298.82-1302.72] 他要省这是这个网红给他的定义就是因为这个网红很瞧不起王志安
[1302.72-1305.48] 认为王志安是一个特别抠的抠逼
[1305.48-1307.38] 然后理由是他在
[1307.46-1308.82] 上台湾综艺节目的时候
[1308.82-1310.64] 他的皮鞋上沾满了灰
[1310.64-1311.94] 我没有注意过这个细节
[1311.94-1314.64] 我还特意翻回去看那个保龙夜夜秀什么的
[1314.64-1317.60] 还真的是那个皮鞋上真的是沾满了灰
[1317.60-1319.22] 鞋真的挺脏的
[1319.22-1323.66] 那也就是说证明是王志安确实是一个不修边幅的这么一个潦草的生活状态
[1323.66-1324.26] 然后呢
[1324.26-1326.06] 我在日本京都的
[1328.10-1329.48] 夏河小哥呢
[1329.48-1332.60] 也跟我发来信息
[1332.60-1334.94] 说了说他对王志安的感受
[1334.94-1337.06] 因为夏河小哥他是个很温文尔雅
[1337.06-1337.44] 很柔软
[1337.46-1339.08] 很精致的人
[1339.08-1345.44] 他说他感到的就是不可思议和令他失望
[1345.44-1346.76] 他说不可思议是什么意思呢
[1346.76-1348.68] 他说我们像我们到了日本之后
[1348.68-1351.62] 我们都是从外地来的外地人都是客人
[1351.62-1353.00] 所以我们都是夹着尾巴做人
[1353.00-1355.16] 因为日本这个社会它毕竟不是移民社会
[1355.16-1357.38] 它是一个相对比较单一的社会
[1357.38-1359.84] 那你在这个社会的融入过程中呢
[1359.84-1362.18] 你会比一个普通移民社会更难一些
[1362.18-1362.60] 所以呢
[1362.60-1365.06] 我们要首先要夹起尾巴来做人
[1365.06-1366.38] 要学当地的法律
[1366.38-1366.86] 要
[1367.46-1368.84] 战战兢兢如履薄冰
[1368.84-1373.10] 要比当地人还要严谨的注意自己的言行操守
[1373.10-1376.16] 而他就是意外的地方是
[1377.46-1381.02] 王志安在日本经常有一些出位的言行
[1381.02-1386.06] 其实他这个言行暴露了他在做一些违法的或者法律边缘的事情
[1386.06-1388.88] 我不知道具体王志安干了什么
[1388.88-1389.78] 因为我不是他的铁粉
[1389.78-1392.02] 我不知道王志安以前的人生轨迹
[1392.02-1395.46] 但是我猜可能是类似于比如说打工啊
[1395.46-1397.46] 比如说签证的这个
[1397.46-1400.90] 范围的这种擦边球啊
[1400.90-1405.08] 而且这两天我看王志安的这个访谈里边就是因为他处于漩涡中心
[1405.08-1406.94] 他经常脱口而出
[1406.94-1410.60] 他经常没有编辑的时间
[1410.60-1411.28] 那这个时候了
[1411.28-1412.76] 他就会说一些发自内心的实话
[1412.76-1413.84] 比如说
[1413.84-1414.68] 不让我入境了
[1414.68-1416.18] 我他妈就马上就拿日本国际
[1416.18-1419.24] 我看你们敢不敢让不让日本人入境
[1419.24-1419.78] 再不行
[1419.78-1420.56] 我拿个美国国际
[1420.56-1422.18] 我看你们敢不敢收拾美国人
[1422.18-1423.64] 这些脱口而出的话
[1425.22-1426.68] 不但不能给他加分
[1426.68-1427.44] 如果是
[1427.46-1429.98] 习惯文明社会和习惯
[1429.98-1431.82] 西方法治社会的人都会
[1431.82-1432.92] 即使他的朋友吧
[1432.92-1433.42] 也会这样
[1433.42-1434.96] 哎呀
[1434.96-1435.40] 哎呀
[1435.40-1436.04] 我操
[1436.04-1437.30] 说这干什么呀
[1437.30-1438.56] 你提这干什么呀
[1438.56-1440.18] 还要说
[1440.18-1441.70] 要驱逐我出境
[1441.70-1443.30] 看来我得找一个日本女朋友了
[1445.22-1449.22] 这个简直就跟学那个残疾人是一个高度啊
[1449.22-1450.26] 这个严肃程度就是
[1450.26-1452.70] 我想夏克小哥的意思就是失望和惊
[1452.70-1454.00] 惊诧就是这种情况
[1454.00-1455.48] 就是
[1455.48-1456.08] 昨天我讲了
[1456.08-1457.42] 我们前半辈子要学会
[1457.46-1458.18] 怎么说话
[1458.18-1461.08] 后半辈子来了这边之后要学会不说什么话
[1461.08-1462.14] 或者怎么不说话
[1462.14-1464.72] 不是说共产党在呃
[1464.72-1466.28] 贴我们的风我们的嘴
[1466.28-1467.78] 而是我们到了西方世界之后
[1467.78-1469.64] 我们就像刘姥姥进大观园
[1469.64-1472.04] 从来没有在民主社会玩过
[1472.04-1475.28] 不知道民主社会的言论自由的尺度在哪里
[1475.28-1477.44] 就是言论自由可不是说你什么都能说啊
[1477.44-1478.70] 那叫什么言论自由啊
[1478.70-1480.14] 说我在自由社会
[1480.14-1480.86] 我给自由抢劫
[1480.86-1481.70] 自由强奸
[1481.70-1482.48] 当然不是了
[1482.48-1483.22] 他也有
[1483.22-1484.76] 当然他有他的约定俗成
[1484.76-1486.68] 有他的这个社会工序良俗
[1486.68-1487.42] 我们
[1487.46-1490.88] 不能见到不查票的地铁就敢随便上
[1490.88-1491.90] 对不对
[1491.90-1496.04] 那所以你就要就要学习自己的这个啊
[1496.04-1497.36] 检点自己的这个行为
[1497.36-1498.92] 比如我刚到香港的时候
[1498.92-1501.86] 我年轻的时候也在刘姥姥进大观园的程度的时候
[1501.86-1503.24] 我在香港坐地铁的时候
[1503.24-1504.92] 香港有一些地铁
[1504.92-1505.82] 他是分一等车厢
[1505.82-1507.86] 二等车厢的中间没有人查
[1507.86-1509.78] 也没有人看着一等车厢
[1509.78-1510.66] 一个人都没有
[1510.66-1513.38] 每个人都有做二等车厢挤得像个蟹黄包一样
[1514.38-1515.54] 所以我刚去香港
[1515.54-1516.44] 我真的不知道
[1516.44-1519.26] 我自然就本秉持着中国大陆的本能
[1519.26-1522.32] 我是挤332出来的潦草的中国人
[1522.32-1525.26] 我他们都知道贴着车边挤上车去
[1525.26-1526.16] 我太清楚
[1526.16-1528.38] 这个那跨户地铁一过
[1528.38-1529.76] 我一眼就像这车厢没人
[1529.76-1530.72] 我跟着地铁就走
[1530.72-1531.22] 然后就上去
[1532.90-1533.96] 而且我多次这么干
[1533.96-1535.12] 我并不知道我错了
[1535.12-1536.54] 我并不知道我错了
[1536.54-1539.78] 其中忽然有一次我呃我还运气比较好
[1539.78-1540.62] 没被捉住
[1540.62-1543.50] 我看了忽然看到地铁那个车厢写了一行小字
[1543.50-1544.76] 特别小的一行小字
[1544.76-1546.08] 你不注意看看不见的
[1546.08-1546.44] 就是
[1546.44-1548.06] 那是繁体中文和英文写的
[1548.06-1549.86] 就是本车厢是一等车厢
[1549.86-1551.42] 如果要是你是二等车厢
[1551.42-1552.80] 就你不是一等车厢的票
[1552.80-1555.50] 你上这来做已经抓住的话是罚款多少港币
[1555.50-1556.58] 那是千位数了
[1556.58-1558.12] 嗯我忘了具体多少
[1558.12-1559.22] 两千以上
[1559.22-1561.42] 你想那是二十多年以前
[1561.42-1563.42] 两千港币对我来说是一笔巨款
[1563.42-1564.50] 我一个月工资
[1564.50-1570.00] 所以我就我就从那以后我就赶紧老老实实的去做二等车厢
[1570.00-1570.46] 这就是什么
[1570.46-1572.48] 这就是我们检点自己的过程
[1572.48-1573.20] 以前我讲过
[1573.20-1576.32] 我在香港呃通罗湾呃那个书店
[1576.32-1576.44] 好
[1576.44-1579.02] 我像是三连买书结账的时候
[1579.02-1580.10] 因为柜台上没有人
[1580.10-1581.06] 我就直接去结了
[1581.06-1581.94] 但是人家那个收银
[1581.94-1583.52] 当然也都是二三十年前的事情了
[1583.52-1584.04] 然后就告诉我
[1584.04-1586.44] 先生下次结账呃收了我钱的时候就先生
[1586.44-1587.90] 下次这样麻烦您要排一下队
[1587.90-1593.12] 我再回头一看才能看见离这柜台一米五左右的地方才是排队第一个人
[1593.12-1596.06] 那时候香港人的素质一个挨一个静静的在翻书
[1596.06-1597.82] 每个人之间都有个社交距离
[1597.82-1601.10] 这以前我在北京是根本没有概念的
[1601.10-1604.94] 我们排队就是一定要前面那个人的肚皮贴着后边那个人的屁股
[1604.94-1606.08] 这才叫排队
[1606.08-1606.32] 这才是
[1606.32-1606.44] 是
[1606.44-1607.28] 是敬业的状态
[1607.28-1608.66] 这才是认真排队的状态
[1608.66-1610.82] 如果你跟人和人之间离那么远排队的话
[1610.82-1612.20] 后面那个人会斥责你
[1612.20-1613.82] 你这个排队排得也太潦草了
[1613.82-1616.36] 你有没有办法排队的敬业精神
[1616.36-1622.62] 所以这些公序良俗和西方法律即使在香港和大陆同文同种的状态下都差距这么大
[1622.62-1626.12] 到了日本到了加拿大到了美国差距一一更大
[1626.12-1628.06] 所以不要那么轻狂
[1628.06-1630.20] 不要那么轻易的去点评人家
[1630.20-1631.82] 这不是说实话
[1631.82-1636.32] 我试试汉密王志安说实话的权利就因为说的实话就就这样的打压吗
[1636.32-1640.54] 拜托你们要搞清楚说实话和说傻话之间的区别
[1640.54-1642.66] 如果你们没有这个概念
[1642.66-1645.78] 你们今天看完我的视频就应该建立起这个概念来
[1645.78-1647.24] 就是真的不是说
[1647.24-1650.38] 你把表话什么都敢说脱口而出就叫勇敢
[1650.38-1651.04] 那他妈
[1651.04-1652.86] 那叫二
[1652.86-1654.28] 那叫二不是傻
[1654.28-1656.28] 咱北京这个傻逼这个词不对啊
[1656.28-1657.54] 叫二逼
[1657.54-1657.88] 二逼
[1657.88-1659.68] 不知道二逼什么什么意思吧
[1659.68-1660.42] 问问北京朋友
[1660.42-1662.38] 你就知道二逼和傻逼的区别了
[1662.38-1664.34] 区别很大啊
[1664.34-1665.78] 东北话叫德喝的
[1665.78-1667.80] 或者大连话叫飙忽的
[1667.80-1670.04] 这个就是你就是飙忽的
[1670.04-1673.06] 你你不是这个勇敢
[1673.06-1674.44] 这么勇敢和飙是不一样
[1674.44-1677.88] 所以王志安在这个问题上呢
[1677.88-1679.08] 可以说呢
[1679.08-1680.90] 他犯了一些他不知道自己犯错
[1680.90-1682.30] 所以他觉得自己很委屈
[1682.30-1684.60] 他觉得是民进党借势在打击他
[1684.60-1685.96] 那是不是当然是了
[1685.96-1688.30] 民进党肯定是法轮功肯定是借势在打击他
[1688.30-1689.50] 这是客观事实
[1689.50-1690.64] 但是就说什么呢
[1690.64-1691.32] 就是王志安呢
[1691.32-1694.06] 就是你这个正是你这种底蕴
[1694.06-1695.66] 这是正是你带过来的这个
[1695.78-1697.34] 从中国大陆刚来的新移民
[1697.34-1701.00] 你一点学习的这个沉沉下来的过程都没有
[1701.00-1701.90] 还依然是浮躁
[1701.90-1705.38] 还依然是指点江山的这么一个央视野生记者范儿
[1705.38-1707.22] 就是你那个范儿是央视范儿
[1707.22-1708.38] 但是你已经离开央视
[1708.38-1709.82] 你没有央视那个国家资源
[1709.82-1712.04] 共产党那套东西support你支持你了
[1712.04-1713.06] 你得沉下来
[1713.06-1714.66] 你得做一个公民先
[1714.66-1716.08] 然后再做记者
[1716.08-1718.04] 你不要上来就是我是央视的
[1718.04-1719.90] 你能不能呃不要再录了
[1719.90-1721.84] 就是这种这种霸气王霸之气
[1722.86-1724.54] 你去点评台湾民进党也好
[1724.54-1725.74] 你去点评台湾民主制度的
[1725.78-1727.04] 这个劣根性也好
[1727.04-1728.12] 呃就是还是那句话
[1728.12-1729.14] 王志安那你告诉我
[1729.14-1731.40] 你告诉我台湾民民主应该怎么做
[1731.40-1732.86] 你是不是应该说全了
[1732.86-1733.86] 你哎呀哎呀台湾民主
[1733.86-1735.32] 哎呀这个劳民伤财
[1735.32-1736.78] 大把车一车一车把人拉过来
[1736.78-1737.54] 这图什么呢
[1737.54-1738.58] 啊我根本走错片场
[1738.58-1739.86] 像个秀场一样
[1739.86-1740.76] 好你说的都对
[1740.76-1741.88] 那你告诉我该怎么做
[1741.88-1743.42] 那中国人就是爱热闹的民族
[1743.42-1744.74] 中国中国人干革命也好
[1744.74-1745.62] 干民主也好
[1745.62-1746.82] 干干就干成这样了
[1746.82-1748.18] 这是他们民族性决定的
[1748.18-1750.54] 所以你不能这样去呃否定这个民主制度
[1750.54-1753.38] 而且你的观众素质普遍都和你是一样的
[1753.38-1754.84] 你们是在一个同仁层里的
[1754.84-1757.14] 大部分人都是没有接触西方社会的
[1757.14-1761.54] 真正西方社会的呃时间长的这种老移民
[1761.54-1764.08] 绝对不会看王志安的东西就是看不进去的
[1764.08-1765.64] 就是我看着都有点恶心
[1765.64-1767.44] 我已经算是包容能力比较强了
[1767.44-1769.88] 呃要不是台湾大选这种这种接地气的东西
[1769.88-1770.38] 我都不看了
[1770.38-1771.94] 因为什么呢就真的看不下去
[1771.94-1774.64] 呃逻辑基本逻辑错误和无知的部分
[1774.64-1776.18] 在我们眼里非常的明显
[1776.18-1776.98] 但是我不能提啊
[1776.98-1779.00] 我提了就是法轮功的狗
[1779.00-1780.50] 哈哈你是不是法轮功的狗
[1780.54-1782.40] 还好现在不是共产党给我经费了
[1782.40-1783.28] 我是法轮功的狗
[1783.28-1784.58] 法轮功给我经费了啊
[1784.58-1786.94] 呃这个呃那
[1787.40-1790.20] 王志安呢就是在这样的这种点评过程中
[1790.20-1791.58] 你误导了你的群众
[1791.58-1794.88] 就是你的铁粉会认为台湾民主不过如此
[1794.88-1797.10] 甚至现在都开始有你的观众认为
[1797.10-1798.70] 美国民主都不过如此
[1798.70-1800.18] 川普天天学残疾人
[1800.18-1801.68] 川普都能选上美国总统
[1801.68-1802.94] 美国总统不过如此
[1802.94-1804.14] 那王王局志安
[1804.14-1806.18] 你还真就是对共产党小骂大帮忙了
[1807.08-1809.00] 因为台湾民主是我们华人民主时光
[1809.00-1809.78] 难能可贵
[1809.78-1810.18] 你这
[1810.18-1810.54] 就等
[1810.54-1812.54] 因为你都你现在的粉丝集体
[1812.84-1814.24] 抗拒甚至叛逆
[1814.34-1816.34] 就是青春期叛逆状态出现了
[1816.34-1817.64] 都说台湾民主一文不值
[1817.64-1819.04] 我操啥呀我操
[1819.10-1821.00] 跟他们我们中国别换我们中国
[1821.50-1822.58] 我亲眼看他的
[1822.58-1824.04] 他的粉丝在我这骂
[1824.04-1825.44] 我们中国更客观
[1825.64-1827.44] 我们的小红书上什么样的政治观点都
[1827.44-1828.50] 能发发表
[1828.54-1830.00] 我们小红书上什么样的观点
[1830.00-1831.64] 呃各个层次各个深度都有
[1831.84-1832.74] 我的天呐
[1834.59-1836.91] 这个世界进化太快了我真的凹的了我操
[1837.71-1840.79] 这厕所里的区都不知道厕所臭吧这
[1841.25-1841.65] 哎
[1841.95-1842.65] 好吧
[1843.15-1845.01] 我承认我从来没有小红书我也不想装
[1845.01-1846.91] 因为那东西在我这世界里根本就不会
[1846.91-1847.41] 存在
[1847.75-1849.15] 呃我我老婆用小红书
[1849.15-1850.79] 但是这是我特别鄙视他的意见
[1851.01-1852.51] 呃这正是我的包容性啊
[1852.51-1854.51] 我不会命令我老婆上来小红书小红书的
[1854.59-1857.61] 他他用他的但是我坚持不用啊管好自己
[1858.59-1861.45] 那所以王志安你没有意识到
[1861.45-1862.99] 你真正的问题在哪
[1863.21-1864.95] 就是你真正问题在你这么浮躁
[1864.95-1867.41] 这么潦草的这么轻浮的去呃
[1868.09-1869.29] 评论一个民主制度
[1869.29-1871.09] 而且是高高在上的我比你们聪明
[1871.19-1871.79] 在去
[1871.95-1874.39] 其实是在贬低这个民主制度的时候
[1874.39-1875.95] 你得罪的是台湾大部分人
[1876.15-1878.31] 绝不是因为你的铁粉在给你捐款
[1878.51-1881.55] 你有2万个呃点赞呃评价都在支持你
[1881.55-1883.91] 你50万次点点击呃
[1884.01-1885.65] 浏览你的道线里边2万人
[1885.65-1887.85] 2万评论基本上100%都在支持你
[1887.85-1888.55] 这是同仁同孝
[1888.55-1890.19] 因为烦你的人更不会来
[1890.45-1892.35] 你一定在台湾是臭大街的王丹
[1892.35-1893.85] 就是你你这是事实
[1893.99-1896.05] 台湾支持你的人毫无疑问是很多
[1896.09-1897.69] 但是反对你的人更多
[1897.81-1900.09] 因为明白人在台湾应该是大部分
[1900.09-1900.89] 但是在大陆
[1901.01-1901.89] 我相信王丹
[1901.95-1903.61] 绝对的都是大部分都支持
[1903.61-1905.75] 如果王丹今天回大陆选总统
[1905.75-1907.19] 民主制度王丹能选上总统
[1908.45-1909.39] 翟山英是副总统
[1909.39-1910.01] 王丹是总统
[1910.01-1911.59] 我大老王王就选不上总统
[1912.15-1913.25] 这这我就不会去选
[1913.25-1914.59] 为什么我知道必败必败的事
[1914.59-1915.59] 我是华投大佬啊
[1915.59-1917.41] 我回不回不会不会弄这事的
[1917.55-1918.61] 这就是中国的悲哀
[1918.85-1919.89] 这就是中国的悲哀
[1920.05-1921.71] 就是中国人的平均素质
[1921.71-1923.85] 基本上跟王志安在同一层
[1924.99-1926.41] 就是包括我的粉丝
[1926.41-1927.71] 看了我这么多期视频
[1927.81-1928.89] 普世价值的理论
[1928.89-1930.51] 在前一幕话的这么去影响
[1930.71-1931.41] 都会掉粉
[1931.41-1931.61] 就是
[1931.61-1933.57] 当我不站在王志安那边挺王志安
[1933.61-1935.01] 当我说几句客观公开话
[1935.01-1936.45] 王志安你真的他们应该道歉
[1936.45-1937.41] 这事真错了
[1937.41-1938.81] 既然咱们是磊落君子
[1938.81-1939.57] 被抓入这痛点
[1939.57-1940.77] 赶紧的别急着装
[1940.77-1942.15] 把这块道歉说完就行了
[1942.15-1943.17] 然后继续跟民进党干净
[1943.17-1943.97] 我支持你
[1944.67-1945.47] 但是
[1946.15-1947.07] 第一死不道歉
[1947.11-1948.95] 既然道歉也要把民进党捆绑起来
[1948.95-1950.61] 我操一边道歉一边犟嘴
[1950.95-1952.91] 然后呢就是谁再说我
[1952.91-1953.87] 谁就是迫害我
[1953.91-1954.81] 谁就是绿共
[1954.91-1956.67] 呃绿党黄党迫害你
[1956.67-1957.45] 红党迫害你
[1957.45-1959.41] 现在蓝党和白党也不说你好
[1959.69-1961.81] 像大老王这样的温和派中国人
[1961.99-1963.35] 无产阶级资本家
[1963.45-1965.49] 呃也不会完全挺你
[1965.49-1966.55] 更多的是怜悯你
[1966.55-1968.51] 觉得王瞻罪不治术
[1969.35-1971.61] 大家不要搞成他妈文革批斗
[1971.75-1973.65] 现在对王志安下一步就是文革批斗
[1973.65-1975.11] 现在文革批斗大势已成
[1975.31-1977.31] 王志安你他妈低下你的狗头
[1977.49-1978.99] 王志安你他妈认认错不彻底
[1978.99-1979.99] 就是彻底不认错
[1980.91-1982.49] 对不对道歉不彻底就是道歉
[1982.49-1983.41] 就是彻底不道歉
[1983.61-1985.31] 所以打倒王志安打倒王志安
[1985.75-1987.41] 呃下一步就会出现这种情况
[1987.41-1988.17] 所以王志安说
[1988.17-1990.21] 他在日本感觉到了生命的威胁
[1990.21-1991.11] 我猜
[1991.37-1993.11] 王志安这里边有点卖惨的成分
[1993.11-1994.11] 嗯不一定是真的
[1994.21-1996.47] 但是你说是不是真的有比较疯狂的人
[1996.61-1998.61] 呃去攻击物理攻击王志安呢
[1999.17-2000.81] 我不了解日本加拿大应该不会
[2000.81-2001.91] 在加拿大应该不会
[2002.07-2005.01] 你看郭文贵和黄河边搞那么激烈
[2005.07-2007.11] 呃那种情况也只出现了一次
[2007.11-2009.75] 就是科比和那什么打了黄医师
[2009.75-2012.61] 这这个在加拿大都是特别少见的情况
[2013.21-2016.57] 呃当然还会有些粉区呃来攻击我
[2016.57-2017.25] 说屁
[2017.41-2019.61] 说那个黄河边的朋友会是打成的
[2019.61-2020.81] 五眼青呃
[2020.81-2023.05] 那打人呢也没怎么也没怎么判
[2023.05-2024.97] 不就弄了点社区劳动就过去了吗
[2025.21-2027.17] 呃是反正但是我们
[2027.25-2027.77] 在加拿大
[2027.77-2029.97] 我们都会第一时间接触这样的教育
[2029.97-2031.51] 就是绝对不能打孩子
[2031.51-2032.45] 绝对不能打狗
[2032.45-2033.85] 绝对不能打老婆
[2034.27-2035.51] 否则的话你会很麻烦
[2035.51-2036.77] 这是你们家的人都不能
[2036.77-2037.65] 所以在街上
[2037.91-2039.51] 就很少看见打架
[2039.61-2041.05] 我来加拿大这么多年
[2041.05-2042.65] 我在街上没有看见过动手了
[2043.17-2045.27] 没有甚至大声骂架的都没有
[2045.31-2046.75] 最多就是开车的时候怒怒
[2046.75-2047.41] 发给我发给我
[2047.41-2048.81] 这个多这个很很常见
[2048.81-2050.77] 但是就是呼吓过去了
[2050.77-2052.71] 就没有说我还真真把车停到路边
[2052.71-2053.55] 咱俩练一下
[2053.67-2054.47] 没有
[2054.87-2056.05] 所以王志安在加拿大
[2056.05-2058.07] 应该不会真正的受到肢体威胁
[2058.25-2059.07] 日本我不了解
[2059.07-2059.77] 日本是个社会
[2059.77-2061.85] 是不是更加接近亚洲文明
[2061.85-2062.45] 就是更
[2062.45-2062.87] 哎
[2062.87-2063.87] 是以数我不敢说
[2063.87-2065.81] 因为安倍就是死在一个邪教徒
[2065.81-2067.17] 那那个杀安倍那小子是邪教
[2067.17-2067.61] 你知道吧
[2067.61-2068.77] 那那真是个邪教
[2068.81-2069.61] 邪教分子
[2070.17-2072.47] 那是是不是有这种敢干王志安呢
[2072.71-2074.71] 我不知道但是我在这个时候
[2074.71-2076.17] 我站王志安这边就是
[2076.31-2077.41] 不能在物理上
[2077.91-2078.85] 这个过了这不
[2078.85-2080.85] 这不是民主和法治应该有的
[2081.35-2083.95] 就是你杀掉王志安或者你干掉王志安
[2083.95-2086.55] 这不是法治社会民主社会应该有的
[2086.55-2087.61] 王志安就是再讨厌
[2087.61-2088.91] 川普就是再讨厌
[2089.77-2090.81] 他只要没犯法
[2090.97-2091.77] 他可以说
[2092.25-2093.91] 我们可以不听我们可以骂他
[2093.95-2094.97] 我们可以跟他对骂
[2095.51-2096.55] 我们可以点评他
[2096.87-2098.67] 但是我们不能过去把他杀掉
[2099.05-2100.65] 这个这个这个真的是底线
[2100.87-2102.15] 我操跟中国人说底线
[2102.15-2103.31] 真的他妈太难了
[2103.31-2105.27] 你知道在王志安这个问题上
[2105.27-2106.65] 特别明显的二级管
[2106.77-2107.27] 就是
[2107.67-2109.97] 支持王志安的反对王志安的支持王志安的
[2109.97-2111.97] 就是王志安你也配你也配点评
[2111.97-2112.91] 这就支持王志安的
[2113.45-2115.41] 不是神这是他妈宇宙主佛
[2115.67-2117.67] 然后就是反对王志安的弄死他
[2118.81-2119.61] 去
[2119.87-2122.01] 呃遣返他肉体消灭他
[2122.25-2123.05] 天呐
[2123.97-2126.81] 这样的国家离民主真的好远我操
[2127.51-2129.95] 中中国人一旦出了我啊
[2130.05-2131.27] 960万平方公里不算啊
[2131.27-2133.75] 今天观众呃960万平方公里的观众
[2133.75-2134.51] 我没跟你们说啊
[2134.51-2136.31] 你们就你们就当看热闹就行
[2136.31-2138.31] 你们就当看动物园的动物在表演行
[2138.31-2139.75] 跟你们人类世界这是动物
[2139.75-2142.01] 这跟你们今天是完全不同的
[2142.01-2143.57] 两个呃两个世界观众啊
[2143.57-2145.65] 我再跟出来的这些肉润出来
[2145.65-2147.37] 这些观众讲今天这个主题
[2147.57-2150.81] 就是我们一定要做海外的温和派中国人
[2150.81-2151.57] 相信我
[2151.57-2153.97] 这才是我们在三次大战能生存下去的
[2153.97-2154.97] 关键所在
[2155.17-2156.87] 因为白人不是傻子
[2157.45-2159.67] 西人朋友们其他族裔的人不是傻子
[2159.77-2161.81] 你他妈是不是二级管他能感受到的
[2161.81-2162.97] 你心里有没有爱
[2162.97-2165.21] 你是真的发自内心的尊重爱
[2165.21-2167.11] 发自内心的尊重规矩和法律
[2167.11-2168.71] 还是他们的在耍小聪明
[2168.71-2170.01] 你以为都是人
[2170.01-2172.21] 他不会说中文他还看不到你眼神吧
[2172.31-2174.81] 他妈的你看看高克的k变成他们反共
[2174.81-2176.21] 法华分子多快啊
[2176.51-2178.31] 一星期前他不知道小粉红这个词
[2178.61-2181.41] 周五29号就是呃英国时间29号
[2181.65-2183.77] 呃昨天白天他又去弹琴去了
[2184.45-2186.25] 他已经变成坚定的反共分子
[2186.45-2188.91] 拿着个维尼小熊在这唱香港独立
[2188.91-2190.41] 阮光如归香港
[2190.41-2191.61] 那这就在唱热闹
[2191.85-2194.41] 这不就是他妈的这个白人吗
[2194.41-2195.17] 这是个土生土生
[2195.21-2196.25] 土生土长的英国白人
[2196.41-2197.87] 爱尔兰裔的英国白人啊
[2197.97-2199.91] 伦敦人你看他快不快
[2199.91-2201.05] 一个星期他就转变
[2201.27-2203.41] 所以一定要做温和派中国人
[2203.41-2205.67] 一定给人家一种我们很靠谱
[2206.05-2207.35] 我们很成熟
[2207.45-2209.01] 我们不是那么摇摆不定
[2209.01-2211.25] 因为极左跟极右一样不不靠谱
